day,Market
2015/9/15,0.181891695
2015/9/16,-0.000612629
2015/9/17,0.022580651
2015/9/18,-0.097338585
2015/9/19,0.098488496
2015/9/20,-0.035648308
2015/9/21,-0.081071752
2015/9/22,-0.22877108
2015/9/23,0.157175293
2015/9/24,-0.004347974
2015/9/25,-0.149396247
2015/9/26,0.157621226
2015/9/27,-0.272158774
2015/9/28,-0.227973509
2015/9/29,0.253101909
2015/9/30,0.299146601
2015/10/1,-0.224853545
2015/10/2,0.308985365
2015/10/3,0.105284386
2015/10/4,-0.039037349
2015/10/5,-0.047566917
2015/10/6,-0.120875961
2015/10/7,0.077651538
2015/10/8,-0.032556478
2015/10/9,0.115178795
2015/10/10,0.170250368
2015/10/11,-0.107479949
2015/10/12,-0.071454708
2015/10/13,-0.155285865
2015/10/14,-0.169427735
2015/10/15,0.279523704
2015/10/16,0.095929512
2015/10/17,-0.018127453
2015/10/18,-0.019028706
2015/10/19,0.000600637
2015/10/20,-0.152190402
2015/10/21,-0.143461271
2015/10/22,0.25490986
2015/10/23,0.105200996
2015/10/24,0.126944439
2015/10/25,-0.208073125
2015/10/26,-0.035628556
2015/10/27,-0.10980635
2015/10/28,0.271410379
2015/10/29,-0.167377837
2015/10/30,-0.193467204
2015/10/31,0.032999821
2015/11/1,-0.098044458
2015/11/2,0.35214239
2015/11/3,0.044340911
2015/11/4,-0.100683736
2015/11/5,-0.064566506
2015/11/6,0.030787331
2015/11/7,0.012276615
2015/11/8,0.102853376
2015/11/9,-0.060737744
2015/11/10,-0.100172194
2015/11/11,-0.068082593
2015/11/12,-0.093405299
2015/11/13,0.049737612
2015/11/14,0.139341684
2015/11/15,-0.122790455
2015/11/16,0.070606281
2015/11/17,-0.219030739
2015/11/18,0.329118806
2015/11/19,-0.080533974
2015/11/20,0.045078048
2015/11/21,0.054377332
2015/11/22,-0.013650349
2015/11/23,0.039363204
2015/11/24,-0.017626441
2015/11/25,0.167729807
2015/11/26,-0.109925651
2015/11/27,0.080245565
2015/11/28,0.066047413
2015/11/29,-0.105560221
2015/11/30,0.121024162
2015/12/1,-0.015629573
2015/12/2,-0.152936265
2015/12/3,-0.160370188
2015/12/4,0.102572805
2015/12/5,0.172507534
2015/12/6,-0.081748522
2015/12/7,-0.124409394
2015/12/8,0.032994729
2015/12/9,-0.058877721
2015/12/10,0.194639258
2015/12/11,-0.220993416
2015/12/12,0.108412171
2015/12/13,-0.03412375
2015/12/14,-0.039411678
2015/12/15,0.164622593
2015/12/16,0.061662624
2015/12/17,-0.174082723
2015/12/18,0.091535123
2015/12/19,-0.051188356
2015/12/20,0.164422116
2015/12/21,-0.120167371
2015/12/22,-0.051533199
2015/12/23,0.060406028
2015/12/24,0.078649794
2015/12/25,0.022060114
2015/12/26,0.005330712
2015/12/27,-0.101521681
2015/12/28,-0.166647782
2015/12/29,0.114447936
2015/12/30,0.002671897
2015/12/31,-0.000734894
2016/1/1,0.075290561
2016/1/2,-0.050378983
2016/1/3,-0.006859982
2016/1/4,-0.118579179
2016/1/5,-0.027702413
2016/1/6,-0.295319659
2016/1/7,0.03337527
2016/1/8,0.051755559
2016/1/9,0.132890464
2016/1/10,-0.063006209
2016/1/11,-0.100934842
2016/1/12,0.182855956
2016/1/13,-0.535561058
2016/1/14,0.488586348
2016/1/15,-0.462638012
2016/1/16,0.274397514
2016/1/17,0.004207491
2016/1/18,-0.020060859
2016/1/19,-0.364686294
2016/1/20,0.238176388
2016/1/21,0.328114177
2016/1/22,0.024740727
2016/1/23,0.082235423
2016/1/24,0.080606259
2016/1/25,-0.24258297
2016/1/26,0.143560306
2016/1/27,-0.02975369
2016/1/28,0.012806184
2016/1/29,0.166239311
2016/1/30,-0.120794358
2016/1/31,-0.007418148
2016/2/1,0.058025142
2016/2/2,-0.413739902
2016/2/3,0.157998165
2016/2/4,0.10667348
2016/2/5,-0.155179705
2016/2/6,0.146521224
2016/2/7,0.068665084
2016/2/8,-0.330457741
2016/2/9,-0.142816445
2016/2/10,0.132020144
2016/2/11,-0.031555985
2016/2/12,0.313674783
2016/2/13,0.273566305
2016/2/14,-0.226326119
2016/2/15,-0.15978739
2016/2/16,0.216786023
2016/2/17,0.104350185
2016/2/18,-0.221533244
2016/2/19,0.022119136
2016/2/20,0.122109184
2016/2/21,-0.095019433
2016/2/22,0.063689586
2016/2/23,-0.277805315
2016/2/24,0.241375677
2016/2/25,0.136736541
2016/2/26,0.04920823
2016/2/27,-0.012947004
2016/2/28,-0.075325284
2016/2/29,-0.091762759
2016/3/1,-0.019775707
2016/3/2,0.195635689
2016/3/3,-0.02844217
2016/3/4,0.065872194
2016/3/5,-0.064398165
2016/3/6,0.067096461
2016/3/7,0.065874711
2016/3/8,-0.164929299
2016/3/9,0.08406813
2016/3/10,-0.119012113
2016/3/11,0.161651373
2016/3/12,0.088626504
2016/3/13,-0.075241625
2016/3/14,-0.029779474
2016/3/15,-0.270566604
2016/3/16,0.216725978
2016/3/17,-0.009616056
2016/3/18,-0.009673456
2016/3/19,0.073436191
2016/3/20,0.019681983
2016/3/21,-0.152629709
2016/3/22,0.026771464
2016/3/23,-0.006508939
2016/3/24,0.005303152
2016/3/25,0.226147972
2016/3/26,-0.082429928
2016/3/27,0.045109347
2016/3/28,-0.231299676
2016/3/29,-0.018408615
2016/3/30,0.091251491
2016/3/31,0.027916709
2016/4/1,-0.174640129
2016/4/2,0.089881704
2016/4/3,0.107501708
2016/4/4,-0.121985836
2016/4/5,0.014764468
2016/4/6,0.105811099
2016/4/7,-0.181998714
2016/4/8,0.096161409
2016/4/9,0.058810932
2016/4/10,-0.099928863
2016/4/11,-0.014741776
2016/4/12,0.116916037
2016/4/13,0.049150428
2016/4/14,-0.056492624
2016/4/15,0.009937953
2016/4/16,0.126722242
2016/4/17,-0.284308634
2016/4/18,0.114987922
2016/4/19,0.02167189
2016/4/20,0.013447426
2016/4/21,-0.265401361
2016/4/22,0.300237059
2016/4/23,-0.056276805
2016/4/24,-0.009228252
2016/4/25,-0.136219286
2016/4/26,-0.130548768
2016/4/27,0.245649239
2016/4/28,-0.079303839
2016/4/29,-0.019381405
2016/4/30,0.091171319
2016/5/1,-0.193647276
2016/5/2,0.063002557
2016/5/3,0.120863301
2016/5/4,-0.126867009
2016/5/5,-0.141064971
2016/5/6,0.175479433
2016/5/7,-0.014827675
2016/5/8,0.079812712
2016/5/9,-0.116413459
2016/5/10,0.065338561
2016/5/11,0.017794071
2016/5/12,-0.091810935
2016/5/13,0.155733237
2016/5/14,0.131249896
2016/5/15,-0.1732084
2016/5/16,0.170755304
2016/5/17,0.043418258
2016/5/18,-0.243774191
2016/5/19,0.045385914
2016/5/20,0.118327552
2016/5/21,-0.039854257
2016/5/22,-0.083050023
2016/5/23,0.239891355
2016/5/24,-0.071586581
2016/5/25,-0.040162035
2016/5/26,0.038038322
2016/5/27,-0.032174017
2016/5/28,0.165551262
2016/5/29,-0.119345842
2016/5/30,-0.084399949
2016/5/31,0.067779011
2016/6/1,-0.024187122
2016/6/2,0.047385308
2016/6/3,-0.046019222
2016/6/4,0.01846223
2016/6/5,-0.001966694
2016/6/6,0.060772805
2016/6/7,0.03574217
2016/6/8,-0.015244251
2016/6/9,-0.063338571
2016/6/10,-0.118471735
2016/6/11,0.164871436
2016/6/12,-0.149636853
2016/6/13,-0.05024521
2016/6/14,0.054273671
2016/6/15,0.107680924
2016/6/16,-0.001522042
2016/6/17,0.031625582
2016/6/18,0.048369129
2016/6/19,-0.124712472
2016/6/20,0.064013963
2016/6/21,-0.133898719
2016/6/22,-0.010203683
2016/6/23,-0.049827895
2016/6/24,-0.026356324
2016/6/25,-0.016887514
2016/6/26,-0.214971434
2016/6/27,0.050441618
2016/6/28,0.351567565
2016/6/29,0.072582351
2016/6/30,-0.086922542
2016/7/1,0.075755974
2016/7/2,0.013850145
2016/7/3,-0.136813951
2016/7/4,0.093591875
2016/7/5,-0.163737458
2016/7/6,0.076126469
2016/7/7,0.065316962
2016/7/8,0.020080321
2016/7/9,0.044557971
2016/7/10,-0.098484117
2016/7/11,0.004550061
2016/7/12,0.065305223
2016/7/13,-0.087473512
2016/7/14,0.008353361
2016/7/15,-0.06072596
2016/7/16,-0.066998969
2016/7/17,0.062420456
2016/7/18,0.079040864
2016/7/19,-0.106304238
2016/7/20,0.095925488
2016/7/21,-0.133805252
2016/7/22,0.185036567
2016/7/23,-0.13541409
2016/7/24,0.068038671
2016/7/25,-0.011112753
2016/7/26,-0.010992806
2016/7/27,0.069808533
2016/7/28,-0.03134199
2016/7/29,0.045206965
2016/7/30,-0.034844776
2016/7/31,-0.014085464
2016/8/1,0.041596734
2016/8/2,-0.025419477
2016/8/3,0.051702166
2016/8/4,0.032619491
2016/8/5,0.011232174
2016/8/6,-0.083020665
2016/8/7,0.064383763
2016/8/8,0.020900638
2016/8/9,-0.010791468
2016/8/10,-0.149341478
2016/8/11,0.082439702
2016/8/12,0.010420253
2016/8/13,-0.068857163
2016/8/14,0.068352345
2016/8/15,0.061938729
2016/8/16,-0.064670906
2016/8/17,0.01633483
2016/8/18,-0.019608126
2016/8/19,0.037138426
2016/8/20,-0.046433915
2016/8/21,-0.038516739
2016/8/22,0.057506329
2016/8/23,0.017132192
2016/8/24,-0.09902492
2016/8/25,-0.029659794
2016/8/26,0.066650852
2016/8/27,-0.137370143
2016/8/28,-0.006446192
2016/8/29,0.172160685
2016/8/30,-0.062399823
2016/8/31,-0.018166767
2016/9/1,0.016157764
2016/9/2,0.086469431
2016/9/3,0.035505756
2016/9/4,-0.174138066
2016/9/5,0.148016798
2016/9/6,0.038609468
2016/9/7,-0.024167026
2016/9/8,-0.072582945
2016/9/9,-0.221153816
2016/9/10,0.027531704
2016/9/11,-0.191506208
2016/9/12,0.431464534
2016/9/13,-0.14698065
2016/9/14,0.081263729
2016/9/15,0.019408179
2016/9/16,-0.069177994
2016/9/17,0.068476502
2016/9/18,-0.167250569
2016/9/19,-0.00985756
2016/9/20,-0.032918583
2016/9/21,0.148077036
2016/9/22,0.163153447
2016/9/23,-0.072873426
2016/9/24,-0.005992698
2016/9/25,-0.136631942
2016/9/26,0.119336168
2016/9/27,0.033636453
2016/9/28,-0.014006536
2016/9/29,-0.163558699
2016/9/30,0.167917641
2016/10/1,-0.181403172
2016/10/2,0.119384054
2016/10/3,0.033253898
2016/10/4,-0.081149818
2016/10/5,0.058398959
2016/10/6,-0.128353744
2016/10/7,0.006719483
2016/10/8,0.148837756
2016/10/9,-0.08948175
2016/10/10,0.015388893
2016/10/11,-0.027555611
2016/10/12,-0.020355668
2016/10/13,0.076930719
2016/10/14,0.012443353
2016/10/15,-0.073315393
2016/10/16,0.02402518
2016/10/17,-0.090637831
2016/10/18,0.086488154
2016/10/19,0.036819739
2016/10/20,-0.003681572
2016/10/21,0.016433885
2016/10/22,0.039544275
2016/10/23,-0.011207616
2016/10/24,-0.035807544
2016/10/25,-0.132032937
2016/10/26,0.04917016
2016/10/27,-0.061825963
2016/10/28,0.040717915
2016/10/29,0.102408044
2016/10/30,-0.088171393
2016/10/31,0.001469301
2016/11/1,0.002099888
2016/11/2,-0.047692963
2016/11/3,-0.041667669
2016/11/4,0.063601833
2016/11/5,0.101255267
2016/11/6,-0.104481401
2016/11/7,0.047125163
2016/11/8,-0.167699241
2016/11/9,0.257373858
2016/11/10,-0.029771583
2016/11/11,-0.066729672
2016/11/12,-0.154232281
2016/11/13,0.043759331
2016/11/14,0.202157157
2016/11/15,0.104556077
2016/11/16,0.036822026
2016/11/17,-0.166213738
2016/11/18,-0.008692396
2016/11/19,0.034172109
2016/11/20,0.030498854
2016/11/21,-0.018230239
2016/11/22,-0.038712498
2016/11/23,0.02837138
2016/11/24,-0.105500255
2016/11/25,0.151964422
2016/11/26,0.079813409
2016/11/27,-0.08318144
2016/11/28,0.024604752
2016/11/29,-0.017982511
2016/11/30,0.001912991
2016/12/1,-0.109753236
2016/12/2,0.077925819
2016/12/3,0.020504341
2016/12/4,-0.132096972
2016/12/5,0.212069524
2016/12/6,0.026646781
2016/12/7,-0.035991658
2016/12/8,0.008094722
2016/12/9,-0.031835278
2016/12/10,-0.038434103
2016/12/11,-0.197681064
2016/12/12,0.095814559
2016/12/13,0.132568647
2016/12/14,-0.125111356
2016/12/15,0.089596246
2016/12/16,0.009684785
2016/12/17,-0.126747756
2016/12/18,0.221485051
2016/12/19,-0.086370337
2016/12/20,-0.071455523
2016/12/21,-0.039318892
2016/12/22,-0.033309662
2016/12/23,0.112237758
2016/12/24,-0.271705224
2016/12/25,0.331124841
2016/12/26,-0.052613116
2016/12/27,-0.017902665
2016/12/28,-0.173792982
2016/12/29,0.09926998
2016/12/30,-0.066732711
2016/12/31,0.092493766
2017/1/1,0.029339172
2017/1/2,-0.06512584
2017/1/3,0.116997798
2017/1/4,0.034323718
2017/1/5,-0.000642824
2017/1/6,-0.009767876
2017/1/7,0.104263
2017/1/8,-0.045339117
2017/1/9,0.008798856
2017/1/10,-0.017817169
2017/1/11,-0.040594749
2017/1/12,0.000641774
2017/1/13,0.021107585
2017/1/14,-0.002211185
2017/1/15,-0.023636002
2017/1/16,0.068425576
2017/1/17,-0.123891235
2017/1/18,-0.027569973
2017/1/19,-0.041812294
2017/1/20,0.059841758
2017/1/21,-0.017166011
2017/1/22,0.041313522
2017/1/23,-0.216524921
2017/1/24,0.201702392
2017/1/25,0.024421321
2017/1/26,-0.117880905
2017/1/27,0.018195289
2017/1/28,-0.09443141
2017/1/29,0.024207015
2017/1/30,0.091330603
2017/1/31,0.114533
2017/2/1,0.036882356
2017/2/2,-0.059172053
2017/2/3,0.031717433
2017/2/4,-0.060538953
2017/2/5,0.06285776
2017/2/6,0.068640722
2017/2/7,-0.14774585
2017/2/8,0.018713344
2017/2/9,0.058709771
2017/2/10,0.004031836
2017/2/11,-0.175785449
2017/2/12,0.097704227
2017/2/13,0.123309696
2017/2/14,-0.038803788
2017/2/15,-0.02438117
2017/2/16,-0.004889412
2017/2/17,-0.035581549
2017/2/18,0.037372719
2017/2/19,-0.166940654
2017/2/20,-0.000371722
2017/2/21,0.160600899
2017/2/22,-0.150828498
2017/2/23,-0.003530146
2017/2/24,0.063348926
2017/2/25,0.059335094
2017/2/26,-0.115397639
2017/2/27,0.04798693
2017/2/28,-0.046068262
2017/3/1,0.112889888
2017/3/2,-0.257461496
2017/3/3,0.097100497
2017/3/4,-0.030264178
2017/3/5,0.086296908
2017/3/6,-0.097483015
2017/3/7,0.014677938
2017/3/8,0.138900528
2017/3/9,0.062741001
2017/3/10,0.049028464
2017/3/11,-0.021879027
2017/3/12,-0.014984569
2017/3/13,-0.006314716
2017/3/14,-0.078130629
2017/3/15,0.09717893
2017/3/16,-0.015898414
2017/3/17,-0.028689182
2017/3/18,0.025120052
2017/3/19,0.074687996
2017/3/20,-0.124856067
2017/3/21,-0.164812597
2017/3/22,0.104333853
2017/3/23,0.051246435
2017/3/24,0.041540474
2017/3/25,-0.037593249
2017/3/26,-0.084514536
2017/3/27,0.203481581
2017/3/28,-0.079655658
2017/3/29,0.060311039
2017/3/30,-0.003096748
2017/3/31,0.015397232
2017/4/1,-0.030880699
2017/4/2,0.092494582
2017/4/3,-0.179642381
2017/4/4,0.022864512
2017/4/5,-0.071271462
2017/4/6,0.00117212
2017/4/7,-0.076709758
2017/4/8,-0.140919061
2017/4/9,0.234170599
2017/4/10,0.000338542
2017/4/11,-0.123305893
2017/4/12,0.101586286
2017/4/13,-0.063786986
2017/4/14,-0.069006527
2017/4/15,-0.032764811
2017/4/16,-0.007392216
2017/4/17,0.146778705
2017/4/18,-0.05141735
2017/4/19,0.127826743
2017/4/20,0.053404797
2017/4/21,-0.08716199
2017/4/22,-0.071599804
2017/4/23,0.072349018
2017/4/24,0.004514209
2017/4/25,0.087777992
2017/4/26,-0.044161281
2017/4/27,0.010512652
2017/4/28,0.000892411
2017/4/29,0.032821287
2017/4/30,-0.040501573
2017/5/1,-0.011772149
2017/5/2,-0.249946257
2017/5/3,0.115674261
2017/5/4,0.098589397
2017/5/5,0.095678886
2017/5/6,-0.111956088
2017/5/7,0.053826083
2017/5/8,-0.006135356
2017/5/9,0.032396782
2017/5/10,-0.120754279
2017/5/11,0.037308688
2017/5/12,0.100871505
2017/5/13,-0.093051976
2017/5/14,0.076514822
2017/5/15,0.051988048
2017/5/16,0.005262167
2017/5/17,-0.175872279
2017/5/18,0.111125187
2017/5/19,0.009468238
2017/5/20,-0.055086726
2017/5/21,0.032196819
2017/5/22,0.033207543
2017/5/23,-0.044373732
2017/5/24,-0.01862003
2017/5/25,0.018024218
2017/5/26,0.061688586
2017/5/27,-0.109064223
2017/5/28,0.145679576
2017/5/29,-0.036705046
2017/5/30,0.009238701
2017/5/31,-0.011270007
2017/6/1,0.034540779
2017/6/2,0.016746757
2017/6/3,0.013411011
2017/6/4,-0.042597718
2017/6/5,-0.014087574
2017/6/6,0.02006204
2017/6/7,-0.026514103
2017/6/8,0.059861456
2017/6/9,-0.05503118
2017/6/10,0.02256047
2017/6/11,-0.000692749
2017/6/12,-0.055349969
2017/6/13,0.034698156
2017/6/14,-0.127108419
2017/6/15,-0.014332604
2017/6/16,0.086958169
2017/6/17,-0.040822877
2017/6/18,0.07210948
2017/6/19,0.081609842
2017/6/20,0.04065796
2017/6/21,0.040212958
2017/6/22,-0.007717773
2017/6/23,-0.070253684
2017/6/24,-0.026374648
2017/6/25,0.056579775
2017/6/26,0.046185604
2017/6/27,-0.105386332
2017/6/28,0.041282275
2017/6/29,-0.095766439
2017/6/30,0.032625771
2017/7/1,-0.070406189
2017/7/2,0.093966114
2017/7/3,-0.09109899
2017/7/4,-0.046048104
2017/7/5,0.023059688
2017/7/6,-0.07518494
2017/7/7,0.100167579
2017/7/8,-0.02533244
2017/7/9,0.030951125
2017/7/10,0.000168955
2017/7/11,0.006915401
2017/7/12,0.047460435
2017/7/13,-0.062787473
2017/7/14,0.05692259
2017/7/15,0.040836638
2017/7/16,-0.064498612
2017/7/17,-0.073255069
2017/7/18,0.027441904
2017/7/19,0.045353144
2017/7/20,0.007814134
2017/7/21,-0.103333424
2017/7/22,0.100997327
2017/7/23,-0.028310138
2017/7/24,-0.03508063
2017/7/25,0.095722626
2017/7/26,-0.094437343
2017/7/27,-0.088219618
2017/7/28,0.133658161
2017/7/29,-0.026906255
2017/7/30,0.078718094
2017/7/31,-0.085998626
2017/8/1,-0.021623469
2017/8/2,-0.101701868
2017/8/3,0.100234743
2017/8/4,0.027186952
2017/8/5,0.082507245
2017/8/6,-0.04546524
2017/8/7,-0.02701599
2017/8/8,-0.020555503
2017/8/9,-0.052364009
2017/8/10,-0.192454064
2017/8/11,0.103086491
2017/8/12,0.189484014
2017/8/13,-0.079675611
2017/8/14,0.083342137
2017/8/15,-0.064433407
2017/8/16,0.055916583
2017/8/17,-0.037949887
2017/8/18,0.00896269
2017/8/19,0.033485079
2017/8/20,-0.106617474
2017/8/21,0.051030743
2017/8/22,0.035550243
2017/8/23,0.003478135
2017/8/24,0.021885456
2017/8/25,-0.03113607
2017/8/26,0.003715726
2017/8/27,0.004321634
2017/8/28,0.025234022
2017/8/29,-0.019712067
2017/8/30,0.002098231
2017/8/31,0.094284797
2017/9/1,-0.027366083
2017/9/2,-0.02628385
2017/9/3,-0.040944795
2017/9/4,-0.111528795
2017/9/5,0.058259492
2017/9/6,0.079692854
2017/9/7,0.040490006
2017/9/8,-0.121232265
2017/9/9,0.024834588
2017/9/10,0.03623275
2017/9/11,0.017307556
2017/9/12,-0.011193081
2017/9/13,-0.039705342
2017/9/14,-0.070177543
2017/9/15,0.076004614
2017/9/16,-0.146867115
2017/9/17,0.128550259
2017/9/18,0.075445273
2017/9/19,-0.009232747
2017/9/20,0.005831912
2017/9/21,-0.169689975
2017/9/22,0.078771669
2017/9/23,-0.006694783
2017/9/24,0.015474946
2017/9/25,0.048682365
2017/9/26,-0.047913444
2017/9/27,0.088404978
2017/9/28,0.009782394
2017/9/29,0.064713792
2017/9/30,-0.062163136
2017/10/1,-0.006075175
2017/10/2,0.05082988
2017/10/3,0.060760342
2017/10/4,-0.037854441
2017/10/5,0.014864779
2017/10/6,0.000330204
2017/10/7,-0.042067809
2017/10/8,-0.013417915
2017/10/9,0.026790388
2017/10/10,-0.00481917
2017/10/11,-0.004608936
2017/10/12,-0.091401864
2017/10/13,0.05780093
2017/10/14,0.017752963
2017/10/15,-0.008153647
2017/10/16,0.013949199
2017/10/17,0.023511833
2017/10/18,-0.04942495
2017/10/19,-0.024578839
2017/10/20,0.10546981
2017/10/21,-0.008162492
2017/10/22,0.01051141
2017/10/23,-0.108748577
2017/10/24,-0.061915533
2017/10/25,-0.014501165
2017/10/26,0.029230025
2017/10/27,0.044008969
2017/10/28,0.011325205
2017/10/29,-0.041122521
2017/10/30,0.016752898
2017/10/31,0.029236992
2017/11/1,-0.117153012
2017/11/2,0.042881196
2017/11/3,0.103274891
2017/11/4,0.035385609
2017/11/5,-0.066606426
2017/11/6,0.113899646
2017/11/7,-0.102283709
2017/11/8,-0.032914437
2017/11/9,0.045737565
2017/11/10,0.016447645
2017/11/11,-0.159120069
2017/11/12,-0.143024345
2017/11/13,0.301717292
2017/11/14,-0.13954132
2017/11/15,0.070534661
2017/11/16,0.092441857
2017/11/17,-0.019493031
2017/11/18,-0.032851489
2017/11/19,0.020015532
2017/11/20,0.035097548
2017/11/21,-0.016130323
2017/11/22,0.021884244
2017/11/23,0.005611265
2017/11/24,0.03769074
2017/11/25,0.043579595
2017/11/26,0.007334133
2017/11/27,-0.060297246
2017/11/28,-0.046615811
2017/11/29,-0.095793248
2017/11/30,0.01985802
2017/12/1,-0.016965606
2017/12/2,0.076852179
2017/12/3,0.019089651
2017/12/4,-0.107411233
2017/12/5,0.043777652
2017/12/6,0.010120683
2017/12/7,0.06267755
2017/12/8,0.002477259
2017/12/9,-0.150367813
2017/12/10,0.089403595
2017/12/11,0.098730831
2017/12/12,-0.042349191
2017/12/13,-0.006302509
2017/12/14,-0.042327508
2017/12/15,0.061273849
2017/12/16,0.088230124
2017/12/17,-0.135933703
2017/12/18,0.049846493
2017/12/19,-0.087184066
2017/12/20,0.072383923
2017/12/21,-0.105978488
2017/12/22,-0.060978278
2017/12/23,0.162718093
2017/12/24,-0.242533268
2017/12/25,0.256843811
2017/12/26,0.013360863
2017/12/27,-0.043054311
2017/12/28,0.02221693
2017/12/29,-0.088997046
2017/12/30,-0.014098788
2017/12/31,0.178396577
2018/1/1,-0.04050317
2018/1/2,0.043870001
2018/1/3,-0.034335672
2018/1/4,-0.011215646
2018/1/5,0.024728405
2018/1/6,0.070147882
2018/1/7,-0.013631996
2018/1/8,-0.060702157
2018/1/9,-0.050783836
2018/1/10,-0.005988755
2018/1/11,0.013358501
2018/1/12,0.029679048
2018/1/13,0.018618817
2018/1/14,-0.160616503
2018/1/15,0.009943362
2018/1/16,-0.097053856
2018/1/17,0.048342203
2018/1/18,0.095701374
2018/1/19,-0.008214179
2018/1/20,-0.002598571
2018/1/21,-0.304270767
2018/1/22,0.303890289
2018/1/23,0.013788652
2018/1/24,-0.00753381
2018/1/25,-0.009520058
2018/1/26,0.038904338
2018/1/27,-0.027351933
2018/1/28,0.009980811
2018/1/29,-0.053859493
2018/1/30,-0.050185331
2018/1/31,0.076086486
2018/2/1,-0.160261305
2018/2/2,-0.049123429
2018/2/3,0.051249957
2018/2/4,-0.462855643
2018/2/5,0.180792664
2018/2/6,0.282029551
2018/2/7,-0.036631843
2018/2/8,-0.092065848
2018/2/9,0.116804389
2018/2/10,-0.100099452
2018/2/11,0.071996273
2018/2/12,0.091094476
2018/2/13,-0.031790956
2018/2/14,0.165466887
2018/2/15,-0.021352376
2018/2/16,-0.096206541
2018/2/17,0.135605947
2018/2/18,-0.217583696
2018/2/19,0.076591466
2018/2/20,-0.076310171
2018/2/21,-0.041457194
2018/2/22,0.01765585
2018/2/23,0.191450352
2018/2/24,-0.116979968
2018/2/25,0.076825948
2018/2/26,0.03932275
2018/2/27,-0.056462571
2018/2/28,0.011750331
2018/3/1,-0.029780593
2018/3/2,0.091062803
2018/3/3,-0.031359242
2018/3/4,0.052474898
2018/3/5,0.011506069
2018/3/6,-0.07945153
2018/3/7,0.03103597
2018/3/8,-0.01896125
2018/3/9,0.055177664
2018/3/10,-0.184196032
2018/3/11,0.132915248
2018/3/12,0.061243901
2018/3/13,-0.117387697
2018/3/14,-0.086745926
2018/3/15,0.100255207
2018/3/16,0.09227282
2018/3/17,-0.31428265
2018/3/18,-0.076590375
2018/3/19,0.253289347
2018/3/20,0.000338787
2018/3/21,0.040157464
2018/3/22,-0.106643609
2018/3/23,-0.064694337
2018/3/24,-0.051831835
2018/3/25,0.151946421
2018/3/26,-0.026447568
2018/3/27,-0.093093127
2018/3/28,0.010136675
2018/3/29,0.028860624
2018/3/30,-0.116842835
2018/3/31,-0.048803103
2018/4/1,0.039071566
2018/4/2,0.00920139
2018/4/3,0.153431187
2018/4/4,0.035020499
2018/4/5,0.058953137
2018/4/6,-0.124340532
2018/4/7,-0.020437572
2018/4/8,0.003610056
2018/4/9,0.112498168
2018/4/10,0.030727307
2018/4/11,0.001548649
2018/4/12,0.05151123
2018/4/13,-0.078137585
2018/4/14,0.060133206
2018/4/15,-0.114942546
2018/4/16,0.064806877
2018/4/17,0.043195804
2018/4/18,0.002720289
2018/4/19,-0.100153168
2018/4/20,-0.021292351
2018/4/21,0.090734934
2018/4/22,0.065436439
2018/4/23,-0.155063658
2018/4/24,0.045773372
2018/4/25,0.001817908
2018/4/26,0.095278039
2018/4/27,-0.063913455
2018/4/28,0.080476573
2018/4/29,-0.072135083
2018/4/30,-0.027397884
2018/5/1,-0.058638544
2018/5/2,-0.026694314
2018/5/3,0.02004676
2018/5/4,0.209112864
2018/5/5,0.012103915
2018/5/6,-0.160226923
2018/5/7,0.121669603
2018/5/8,-0.095200079
2018/5/9,0.039753254
2018/5/10,-0.033255769
2018/5/11,-0.024982029
2018/5/12,0.001943446
2018/5/13,0.053287753
2018/5/14,0.002291499
2018/5/15,-0.082844297
2018/5/16,0.102217248
2018/5/17,-0.060264522
2018/5/18,0.072096841
2018/5/19,0.046070303
2018/5/20,-0.013304056
2018/5/21,-0.021798753
2018/5/22,-0.104369226
2018/5/23,0.024844115
2018/5/24,0.030089742
2018/5/25,-0.043058965
2018/5/26,0.028749674
2018/5/27,-0.121004633
2018/5/28,0.012171683
2018/5/29,0.075639142
2018/5/30,0.090743113
2018/5/31,-0.043153143
2018/6/1,0.062470905
2018/6/2,0.087227716
2018/6/3,-0.043570283
2018/6/4,-0.065400533
2018/6/5,0.01097507
2018/6/6,0.014442204
2018/6/7,-0.095547234
2018/6/8,0.109599849
2018/6/9,-0.098275459
2018/6/10,-0.280580058
2018/6/11,0.338089003
2018/6/12,-0.021335875
2018/6/13,-0.093210808
2018/6/14,0.069113922
2018/6/15,-0.049490688
2018/6/16,-0.00080904
2018/6/17,-0.097246188
2018/6/18,0.188006429
2018/6/19,-0.092010617
2018/6/20,0.107425991
2018/6/21,-0.119500193
2018/6/22,0.015141503
2018/6/23,0.039096372
2018/6/24,-0.228792461
2018/6/25,0.091738259
2018/6/26,0.14803427
2018/6/27,-0.096998254
2018/6/28,0.07829483
2018/6/29,0.001860383
2018/6/30,-0.048145651
2018/7/1,-0.020603313
2018/7/2,0.062798322
2018/7/3,-0.160371251
2018/7/4,0.052029596
2018/7/5,0.028629554
2018/7/6,0.084467914
2018/7/7,-0.00105305
2018/7/8,0.023671956
2018/7/9,0.038398413
2018/7/10,-0.18440502
2018/7/11,0.07373996
2018/7/12,0.112288088
2018/7/13,-0.012536919
2018/7/14,-0.010977559
2018/7/15,-0.026219832
2018/7/16,-0.229487799
2018/7/17,0.252980366
2018/7/18,-0.041762856
